date,asset_id,campaign,campaignId,total_reach,total_engagements,total_conversions,aggregate_conversion_rate,platforms_instagram_reach,platforms_instagram_conversion_rate,platforms_tiktok_reach,platforms_tiktok_conversion_rate,platforms_youtube_reach,platforms_youtube_conversion_rate,platforms_facebook_reach,platforms_facebook_conversion_rate
2024-11-01 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,57728,3684,220,0.38,12757,2.94,5154,3.66,19978,2.7,4584,2.68
2024-11-02 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,56405,4220,306,0.54,7043,2.62,5516,2.21,8641,2.74,8338,3.16
2024-11-02 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,41803,5228,200,0.48,13205,2.75,6531,2.95,15650,2.74,6190,2.73
2024-11-03 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,58456,4553,350,0.6,10995,3.08,10098,2.67,18901,1.26,4441,3.31
2024-11-03 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,59956,4473,203,0.34,12790,3.62,9349,2.62,15497,1.91,8362,2.42
2024-11-04 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,62082,4476,292,0.47,7480,2.86,4234,3.54,17387,1.26,6986,3.02
2024-11-04 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,46500,4218,150,0.32,5172,3.77,4661,3.61,16800,2.59,8373,3.17
2024-11-05 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,35818,4136,172,0.48,7042,2.64,7423,3.43,10225,2.92,5979,3.42
2024-11-05 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,50205,5371,176,0.35,6764,2.94,11739,2.51,12110,2.65,7266,2.45
2024-11-06 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,67325,4884,367,0.55,5348,2.52,8409,2.4,16454,2.25,3801,3.15
2024-11-06 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,79160,4136,354,0.45,10424,3.49,7604,2.36,9475,3.14,3452,3.54
2024-11-07 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,49991,4698,272,0.54,8765,2.88,11351,2.8,7155,1.45,7990,3.26
2024-11-07 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,48581,4356,252,0.52,11347,3.67,7724,3.24,15518,3.26,6823,3.24
2024-11-08 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,57702,4425,308,0.53,14979,3.91,5670,2.68,19904,1.4,8455,2.78
2024-11-08 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,33126,4407,103,0.31,13845,3.13,5314,3.67,17205,2.1,3780,2.74
2024-11-09 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,42763,3901,252,0.59,7315,2.9,7751,3.47,19673,3.25,7984,3.11
2024-11-09 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,77624,3785,246,0.32,8155,2.88,8869,3.75,19295,2.45,8073,3.41
2024-11-10 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,51156,4725,300,0.59,5145,3.19,5499,2.75,15023,1.78,6048,3.12
2024-11-10 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,59305,4242,245,0.41,12726,2.8,6488,3.76,9166,3.21,4973,3.49
2024-11-11 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,49558,3989,272,0.55,8525,3.63,8123,3.53,13447,2.3,5190,3.46
2024-11-11 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,61770,3925,205,0.33,13572,3.49,6194,3.78,15733,2.92,4586,2.52
2024-11-12 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,30956,5063,150,0.48,8543,3.59,4655,2.69,7987,3.29,8307,2.91
2024-11-12 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,38592,3934,231,0.6,13219,3.69,8555,3.66,11605,1.64,4023,3.17
2024-11-13 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,70780,5101,262,0.37,11360,3.63,8304,3.27,13217,3.14,6087,2.45
2024-11-13 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,58543,5082,332,0.57,6387,3.92,7661,2.29,11119,3.09,8601,2.68
2024-11-14 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,74874,3651,393,0.52,9890,3.82,7591,3.71,14284,1.73,7587,2.61
2024-11-14 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,34731,4101,154,0.44,5811,3.03,5391,3.47,11371,2.41,4488,3.31
2024-11-15 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,62809,4647,249,0.4,13390,3.28,7319,3.0,15907,1.54,3045,2.56
2024-11-15 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,39424,4623,163,0.41,5395,2.78,8875,2.73,12786,2.53,5832,3.34
2024-11-16 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,69093,4481,322,0.47,11915,2.74,7364,2.71,15842,2.55,4883,3.23
2024-11-16 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,68114,3755,277,0.41,12798,3.83,7629,2.37,18259,2.57,3218,3.04
2024-11-17 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,79126,5787,329,0.42,10841,3.07,10158,3.73,16288,2.99,8497,3.07
2024-11-17 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,76990,5255,416,0.54,7039,3.4,9659,3.67,14667,1.8,6496,2.87
2024-11-18 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,72114,4435,429,0.59,11953,2.78,9713,2.57,12513,3.03,8133,3.25
2024-11-18 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,73017,3958,369,0.51,5512,3.4,7882,3.65,7732,1.49,4321,2.77
2024-11-19 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,50633,5597,197,0.39,11802,2.94,8693,2.56,9947,2.14,5607,2.86
2024-11-19 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,75641,4442,350,0.46,10799,3.07,9013,3.36,18231,1.75,7319,2.67
2024-11-20 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,65576,3588,323,0.49,7798,3.59,4702,2.9,11217,2.91,6997,2.43
2024-11-20 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,35891,4427,149,0.42,6005,3.94,5005,3.77,19591,1.21,4254,3.36
2024-11-21 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,74752,4341,245,0.33,9968,3.08,9319,3.17,15922,1.97,8201,2.97
2024-11-21 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,73148,4076,257,0.35,6153,3.57,11511,2.55,11231,2.43,7995,3.36
2024-11-22 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,77099,3219,347,0.45,9013,2.7,6421,2.43,14914,1.2,7523,3.08
2024-11-22 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,41595,4077,249,0.6,13697,3.24,7412,2.84,16597,1.23,4760,2.62
2024-11-23 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,55583,4955,310,0.56,8569,2.86,5828,3.62,9763,1.59,3163,3.05
2024-11-23 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,75387,4821,413,0.55,10513,3.39,11548,2.93,16838,2.36,4960,2.47
2024-11-24 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,63595,3551,303,0.48,13595,3.05,6102,2.87,15150,1.44,6580,2.56
2024-11-24 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,58485,5023,201,0.34,12536,3.05,5917,2.8,9682,2.74,3621,2.69
2024-11-25 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,71376,4284,269,0.38,12107,3.39,8472,2.37,17097,1.35,5654,3.38
2024-11-25 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,70630,5358,295,0.42,6289,2.7,7858,2.73,18450,2.49,4464,2.44
2024-11-26 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,33560,4492,120,0.36,6821,3.68,11901,3.51,12187,1.5,6772,3.6
2024-11-26 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,75655,5327,386,0.51,9276,3.07,4188,2.76,18247,2.58,6901,3.47
2024-11-27 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,30737,4466,134,0.44,10568,3.71,7984,3.66,17073,2.48,6026,3.46
2024-11-27 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,50431,4179,213,0.42,12513,2.69,8551,3.61,11720,3.04,6368,3.39
2024-11-28 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,47343,4535,272,0.57,14472,3.38,10370,3.61,9513,2.13,5343,2.66
2024-11-28 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,49074,5370,278,0.57,14831,2.67,8803,3.45,11138,2.43,3342,2.57
2024-11-29 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,31595,4165,177,0.56,13428,3.34,7588,3.29,12175,1.72,7588,3.26
2024-11-29 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,75961,4724,259,0.34,11004,3.99,9121,2.4,13484,2.01,4766,3.6
2024-11-30 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,39710,5197,166,0.42,12458,3.31,10018,3.41,10557,1.75,4089,2.64
2024-11-30 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,42644,4032,247,0.58,6957,2.93,11861,3.49,11733,2.83,8905,3.35
2024-12-01 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,64634,4933,282,0.44,13745,3.66,5725,3.1,11949,1.58,3690,2.74
2024-12-01 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,58973,3473,307,0.52,13071,3.0,5590,3.49,12038,1.43,8323,2.42
2024-12-02 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,57340,4225,222,0.39,10920,4.0,11342,2.67,15934,2.92,4551,2.68
2024-12-02 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,75207,4761,387,0.51,11387,3.31,7863,3.79,10690,2.03,3851,2.45
2024-12-03 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,30844,4423,148,0.48,9222,2.74,4801,3.74,15734,2.3,8391,3.43
2024-12-03 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,32095,4725,114,0.36,5595,2.75,5817,2.43,19093,2.04,4932,3.27
2024-12-04 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,74441,3555,422,0.57,9124,2.82,8643,3.2,17194,2.45,8164,2.6
2024-12-04 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,30406,4206,102,0.34,12957,3.48,11278,3.53,9759,3.07,7237,3.38
2024-12-05 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,64339,3889,299,0.46,7887,3.05,8609,3.05,13506,3.02,6382,3.18
2024-12-05 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,31408,3796,156,0.5,7668,3.64,10426,3.71,13093,2.07,6987,2.67
2024-12-06 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,31517,4348,104,0.33,7643,3.41,10458,3.4,15850,2.3,5678,2.88
2024-12-06 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,41948,4539,167,0.4,14473,2.77,5879,2.69,18425,2.26,3259,3.58
2024-12-07 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,55244,3751,294,0.53,10151,3.91,11338,3.66,7735,2.99,4622,3.31
2024-12-07 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,76878,4881,272,0.35,7184,3.68,10040,3.65,11472,2.74,7302,3.41
2024-12-08 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,59446,4210,315,0.53,5568,3.05,5544,3.05,13504,2.27,3112,3.07
2024-12-08 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,72775,4802,429,0.59,14236,2.92,5762,3.09,13134,1.93,8186,2.97
2024-12-09 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,79593,4767,317,0.4,8331,3.3,6406,2.44,12747,1.88,6700,3.39
2024-12-09 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,71949,4579,427,0.59,7555,3.85,7010,3.37,13869,2.14,7309,2.6
2024-12-10 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,67109,4045,330,0.49,8643,3.53,9790,3.31,16349,2.84,7106,2.86
2024-12-10 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,45442,3877,141,0.31,9923,3.02,6683,3.68,14663,2.15,8123,2.54
2024-12-11 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,31771,4901,137,0.43,13032,2.54,7083,3.45,14179,2.23,5966,3.49
2024-12-11 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,68581,3375,399,0.58,6294,3.59,5912,2.34,7617,2.75,7699,2.52
2024-12-12 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,33608,4624,115,0.34,14663,2.69,11056,3.02,17005,1.53,4212,2.48
2024-12-12 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,33208,3297,141,0.42,14023,3.13,8501,3.06,10982,1.38,8171,3.38
2024-12-13 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,66366,4264,372,0.56,7190,3.61,8768,2.51,7816,2.6,6521,2.43
2024-12-13 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,43209,5020,141,0.33,9830,3.49,11209,2.74,19789,1.99,7875,2.94
2024-12-14 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,73069,4571,398,0.54,5493,3.86,4655,3.44,12493,1.37,3309,2.58
2024-12-14 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,72552,5243,316,0.44,9971,3.34,8106,2.67,8736,1.82,8512,2.75
2024-12-15 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,55405,4781,219,0.4,14612,3.36,5768,2.62,7653,2.43,4964,2.64
2024-12-15 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,56167,4469,236,0.42,11855,3.03,6249,3.24,8115,2.08,5846,2.62
2024-12-16 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,57114,5166,309,0.54,8089,3.89,4319,3.24,16695,3.1,3315,3.14
2024-12-16 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,61283,3741,351,0.57,11749,3.01,5851,3.11,19386,2.93,3599,2.99
2024-12-17 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,50003,4853,154,0.31,6262,2.86,10128,3.77,11415,2.63,8163,3.54
2024-12-17 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,73126,4460,281,0.38,8345,3.07,8536,3.34,19831,2.38,5761,2.55
2024-12-18 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,56067,4359,237,0.42,13064,3.22,5740,3.72,9316,2.47,7383,3.0
2024-12-18 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,50384,3911,206,0.41,8473,3.05,4111,3.08,15012,1.88,3212,3.58
2024-12-19 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,76675,3915,386,0.5,6757,3.85,11010,3.23,7984,3.15,3532,2.68
2024-12-19 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,42681,4662,233,0.55,13954,3.89,5249,3.14,18784,3.22,3402,3.28
2024-12-20 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,56448,4928,176,0.31,8744,2.91,5235,2.88,10138,1.62,8088,3.19
2024-12-20 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,62263,4733,370,0.59,13140,2.56,7625,2.83,8844,2.23,4170,2.92
2024-12-21 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,48742,4600,240,0.49,6639,3.86,10294,2.67,13601,2.14,5912,3.17
2024-12-21 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,59728,4000,319,0.53,9196,3.0,9250,3.51,13737,2.78,5609,2.69
2024-12-22 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,67007,4257,375,0.56,8766,2.52,4072,3.11,16113,2.48,3342,3.38
2024-12-22 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,50680,4073,210,0.41,10237,3.38,4031,3.01,18715,1.47,3661,3.24
2024-12-23 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,77305,3840,327,0.42,5789,2.87,9765,2.98,18505,2.13,8213,3.57
2024-12-23 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,39588,3806,144,0.36,5376,3.53,10137,2.63,16731,1.87,7041,3.2
2024-12-24 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,61828,4811,244,0.39,9994,2.63,6044,3.35,8263,2.71,5680,3.07
2024-12-24 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,41738,4592,159,0.38,10412,2.85,11150,3.37,12749,2.38,8878,3.07
2024-12-25 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,38980,5070,193,0.5,9468,2.67,9497,2.67,15106,1.62,5596,2.72
2024-12-25 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,68385,4935,221,0.32,6385,3.81,8699,3.28,14367,2.14,3140,3.47
2024-12-26 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,65594,4867,285,0.43,7632,3.36,6928,2.77,14232,2.07,4073,3.02
2024-12-26 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,70273,4086,212,0.3,6274,3.98,8557,3.25,13519,3.06,4133,2.55
2024-12-27 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,74991,3463,320,0.43,6665,3.12,11302,3.56,12999,2.92,6536,3.58
2024-12-27 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,37757,4720,204,0.54,11358,2.66,7015,2.79,10163,2.65,7624,3.02
2024-12-28 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,71339,4965,371,0.52,9117,3.18,11288,3.48,10911,2.75,4284,2.84
2024-12-28 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,33211,5515,177,0.53,8424,3.34,4539,3.57,16400,3.14,5264,2.73
2024-12-29 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,55970,4897,278,0.5,5107,3.51,9463,2.93,15910,2.03,5488,2.75
2024-12-29 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,51056,4873,275,0.54,7491,2.65,4970,3.0,19821,2.11,8568,2.53
2024-12-30 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,36224,3613,181,0.5,7851,2.91,6810,3.41,12253,2.79,3829,3.49
2024-12-30 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,39967,4504,155,0.39,14346,3.12,7101,3.55,13216,3.17,4406,2.91
2024-12-31 00:00:00+00:00,Aquarabia,Holiday Fun Fiesta,2,54352,4510,245,0.45,5413,3.61,11428,3.04,18384,1.72,8110,3.39
2024-12-31 00:00:00+00:00,Six Flags,Holiday Fun Fiesta,2,56696,3192,309,0.55,14836,2.91,7191,3.63,9635,1.63,5518,3.33
