asset_id,date,ride_id,ride_name,tickets_sold,attendance,capacity,operational_hours,scheduled_maintenance_hours,uptime,downtime
Six Flags,2025-09-24 00:00:00+00:00,SRT,Siroccos Tower,7960,8260,8000,6,2,4,2
Six Flags,2025-09-24 00:00:00+00:00,KCB,Kiddie Carousel Bay,2882,2827,3000,8,1,7,1
Six Flags,2025-09-24 00:00:00+00:00,ELT,Electric Light Tour,3489,3642,3500,7,2,5,2
Six Flags,2025-09-24 00:00:00+00:00,MLP,Magic Lantern Parade,3596,3541,4000,10,3,7,3
Six Flags,2025-09-24 00:00:00+00:00,GDC,Grand Canyon Coaster,4706,4524,5200,10,2,8,2
Six Flags,2025-09-24 00:00:00+00:00,HRA,High Roller Adventure,5496,5390,6000,9,3,6,3
Six Flags,2025-09-24 00:00:00+00:00,SKW,Skywatch,6456,6448,6500,10,2,8,2
Six Flags,2025-09-24 00:00:00+00:00,TWE,Twilight Express,7771,7994,7800,8,3,5,3
Six Flags,2025-09-24 00:00:00+00:00,IRMT,Iron Rattler Mine Town,4462,4362,4500,9,4,5,4
Six Flags,2025-09-24 00:00:00+00:00,FLF,Falcons Flight,8763,8615,9000,10,4,6,4
Aquarabia,2025-09-24 00:00:00+00:00,DRD,Dizzy Rapids Drop,3337,3264,3600,7,4,3,4
Aquarabia,2025-09-24 00:00:00+00:00,AQL,Aqua Lake Raft,3679,3603,3800,7,3,4,3
Aquarabia,2025-09-24 00:00:00+00:00,FJT,Fun Jet Tubes,4152,4374,4200,10,4,6,4
Aquarabia,2025-09-24 00:00:00+00:00,SMW,Splash Mountain Wave,4779,4933,4800,6,2,4,2
Aquarabia,2025-09-24 00:00:00+00:00,RDL,Rapid Downstream Loop,4644,4461,5000,7,2,5,2
Aquarabia,2025-09-24 00:00:00+00:00,WTR4,Aqua Loop,5062,4871,5500,9,3,6,3
Aquarabia,2025-09-24 00:00:00+00:00,WTR3,Splash Zone,6917,6866,8000,6,1,5,1
Aquarabia,2025-09-24 00:00:00+00:00,WTR2,Lazy River,4473,4301,5000,10,1,9,1
Aquarabia,2025-09-24 00:00:00+00:00,WTR1,Wave Pool,5366,5288,6000,8,1,7,1
Aquarabia,2025-09-24 00:00:00+00:00,SST,Sea Stallion,6961,7134,7000,10,2,8,2
Six Flags,2025-09-25 00:00:00+00:00,IRMT,Iron Rattler Mine Town,3199,3008,4500,7,4,3,4
Six Flags,2025-09-25 00:00:00+00:00,TWE,Twilight Express,5218,5044,7800,9,3,6,3
Six Flags,2025-09-25 00:00:00+00:00,SKW,Skywatch,4857,4688,6500,9,4,5,4
Six Flags,2025-09-25 00:00:00+00:00,HRA,High Roller Adventure,4563,4446,6000,9,1,8,1
Six Flags,2025-09-25 00:00:00+00:00,KCB,Kiddie Carousel Bay,2419,2263,3000,6,3,3,3
Six Flags,2025-09-25 00:00:00+00:00,MLP,Magic Lantern Parade,2901,2734,4000,10,2,8,2
Six Flags,2025-09-25 00:00:00+00:00,ELT,Electric Light Tour,2732,2546,3500,10,4,6,4
Six Flags,2025-09-25 00:00:00+00:00,SRT,Siroccos Tower,5899,5764,8000,7,2,5,2
Six Flags,2025-09-25 00:00:00+00:00,GDC,Grand Canyon Coaster,4027,3907,5200,7,2,5,2
Six Flags,2025-09-25 00:00:00+00:00,FLF,Falcons Flight,6408,6221,9000,8,4,4,4
Aquarabia,2025-09-25 00:00:00+00:00,DRD,Dizzy Rapids Drop,2693,2585,3600,8,4,4,4
Aquarabia,2025-09-25 00:00:00+00:00,AQL,Aqua Lake Raft,2687,2544,3800,6,4,2,4
Aquarabia,2025-09-25 00:00:00+00:00,FJT,Fun Jet Tubes,3035,2954,4200,6,2,4,2
Aquarabia,2025-09-25 00:00:00+00:00,SMW,Splash Mountain Wave,3586,3476,4800,6,1,5,1
Aquarabia,2025-09-25 00:00:00+00:00,RDL,Rapid Downstream Loop,3316,3223,5000,9,3,6,3
Aquarabia,2025-09-25 00:00:00+00:00,WTR4,Aqua Loop,3716,3523,5500,10,4,6,4
Aquarabia,2025-09-25 00:00:00+00:00,WTR3,Splash Zone,5143,5013,8000,10,2,8,2
Aquarabia,2025-09-25 00:00:00+00:00,WTR2,Lazy River,3760,3665,5000,10,1,9,1
Aquarabia,2025-09-25 00:00:00+00:00,WTR1,Wave Pool,4069,3908,6000,10,4,6,4
Aquarabia,2025-09-25 00:00:00+00:00,SST,Sea Stallion,4790,4702,7000,10,2,8,2
Six Flags,2025-09-26 00:00:00+00:00,IRMT,Iron Rattler Mine Town,4196,4025,4500,10,4,6,4
Six Flags,2025-09-26 00:00:00+00:00,TWE,Twilight Express,7758,7737,7800,9,3,6,3
Six Flags,2025-09-26 00:00:00+00:00,SKW,Skywatch,5870,5684,6500,10,3,7,3
Six Flags,2025-09-26 00:00:00+00:00,HRA,High Roller Adventure,5415,5239,6000,10,4,6,4
Six Flags,2025-09-26 00:00:00+00:00,KCB,Kiddie Carousel Bay,2977,3092,3000,6,2,4,2
Six Flags,2025-09-26 00:00:00+00:00,MLP,Magic Lantern Parade,3870,3756,4000,8,3,5,3
Six Flags,2025-09-26 00:00:00+00:00,ELT,Electric Light Tour,3219,3132,3500,10,2,8,2
Six Flags,2025-09-26 00:00:00+00:00,SRT,Siroccos Tower,7916,7858,8000,6,4,2,4
Six Flags,2025-09-26 00:00:00+00:00,GDC,Grand Canyon Coaster,5007,4948,5200,10,1,9,1
Six Flags,2025-09-26 00:00:00+00:00,FLF,Falcons Flight,8885,8753,9000,9,2,7,2
Aquarabia,2025-09-26 00:00:00+00:00,DRD,Dizzy Rapids Drop,2857,2664,3600,7,3,4,3
Aquarabia,2025-09-26 00:00:00+00:00,AQL,Aqua Lake Raft,3431,3316,3800,7,1,6,1
Aquarabia,2025-09-26 00:00:00+00:00,WTR1,Wave Pool,4841,4766,6000,7,2,5,2
Aquarabia,2025-09-26 00:00:00+00:00,WTR2,Lazy River,4418,4342,5000,8,1,7,1
Aquarabia,2025-09-26 00:00:00+00:00,WTR3,Splash Zone,5859,5788,8000,10,4,6,4
Aquarabia,2025-09-26 00:00:00+00:00,SST,Sea Stallion,5728,5584,7000,6,1,5,1
Aquarabia,2025-09-26 00:00:00+00:00,RDL,Rapid Downstream Loop,4256,4090,5000,8,2,6,2
Aquarabia,2025-09-26 00:00:00+00:00,SMW,Splash Mountain Wave,3821,3752,4800,6,4,2,4
Aquarabia,2025-09-26 00:00:00+00:00,FJT,Fun Jet Tubes,3542,3398,4200,6,3,3,3
Aquarabia,2025-09-26 00:00:00+00:00,WTR4,Aqua Loop,4745,4680,5500,10,2,8,2
Six Flags,2025-09-27 00:00:00+00:00,SRT,Siroccos Tower,5308,5226,8000,9,1,8,1
Six Flags,2025-09-27 00:00:00+00:00,ELT,Electric Light Tour,2434,2327,3500,6,2,4,2
Six Flags,2025-09-27 00:00:00+00:00,MLP,Magic Lantern Parade,2590,2469,4000,7,3,4,3
Six Flags,2025-09-27 00:00:00+00:00,GDC,Grand Canyon Coaster,3281,3219,5200,6,3,3,3
Six Flags,2025-09-27 00:00:00+00:00,HRA,High Roller Adventure,4105,3986,6000,9,3,6,3
Six Flags,2025-09-27 00:00:00+00:00,SKW,Skywatch,4889,4720,6500,6,3,3,3
Six Flags,2025-09-27 00:00:00+00:00,TWE,Twilight Express,5842,5668,7800,6,1,5,1
Six Flags,2025-09-27 00:00:00+00:00,IRMT,Iron Rattler Mine Town,3225,3048,4500,8,3,5,3
Six Flags,2025-09-27 00:00:00+00:00,FLF,Falcons Flight,6030,5910,9000,9,3,6,3
Six Flags,2025-09-27 00:00:00+00:00,KCB,Kiddie Carousel Bay,2153,2066,3000,7,4,3,4
Aquarabia,2025-09-27 00:00:00+00:00,AQL,Aqua Lake Raft,3460,3291,3800,9,2,7,2
Aquarabia,2025-09-27 00:00:00+00:00,SST,Sea Stallion,6910,6778,7000,6,4,2,4
Aquarabia,2025-09-27 00:00:00+00:00,WTR1,Wave Pool,5735,5600,6000,8,1,7,1
Aquarabia,2025-09-27 00:00:00+00:00,WTR2,Lazy River,4725,4636,5000,8,4,4,4
Aquarabia,2025-09-27 00:00:00+00:00,WTR3,Splash Zone,7973,8040,8000,6,2,4,2
Aquarabia,2025-09-27 00:00:00+00:00,DRD,Dizzy Rapids Drop,3516,3342,3600,6,3,3,3
Aquarabia,2025-09-27 00:00:00+00:00,RDL,Rapid Downstream Loop,4636,4455,5000,8,1,7,1
Aquarabia,2025-09-27 00:00:00+00:00,SMW,Splash Mountain Wave,4251,4194,4800,8,2,6,2
Aquarabia,2025-09-27 00:00:00+00:00,FJT,Fun Jet Tubes,4013,3854,4200,6,4,2,4
Aquarabia,2025-09-27 00:00:00+00:00,WTR4,Aqua Loop,5473,5495,5500,8,3,5,3
Six Flags,2025-09-28 00:00:00+00:00,SRT,Siroccos Tower,4692,4540,8000,6,2,4,2
Six Flags,2025-09-28 00:00:00+00:00,KCB,Kiddie Carousel Bay,1772,1656,3000,8,1,7,1
Six Flags,2025-09-28 00:00:00+00:00,ELT,Electric Light Tour,2419,2234,3500,6,2,4,2
Six Flags,2025-09-28 00:00:00+00:00,MLP,Magic Lantern Parade,2239,2167,4000,8,3,5,3
Six Flags,2025-09-28 00:00:00+00:00,GDC,Grand Canyon Coaster,3143,2958,5200,10,1,9,1
Six Flags,2025-09-28 00:00:00+00:00,HRA,High Roller Adventure,3401,3322,6000,7,1,6,1
Six Flags,2025-09-28 00:00:00+00:00,SKW,Skywatch,4125,4046,6500,8,3,5,3
Six Flags,2025-09-28 00:00:00+00:00,TWE,Twilight Express,4746,4616,7800,7,4,3,4
Six Flags,2025-09-28 00:00:00+00:00,IRMT,Iron Rattler Mine Town,2862,2698,4500,8,4,4,4
Six Flags,2025-09-28 00:00:00+00:00,FLF,Falcons Flight,5553,5360,9000,9,3,6,3
Aquarabia,2025-09-28 00:00:00+00:00,DRD,Dizzy Rapids Drop,2322,2135,3600,7,1,6,1
Aquarabia,2025-09-28 00:00:00+00:00,AQL,Aqua Lake Raft,2514,2369,3800,8,3,5,3
Aquarabia,2025-09-28 00:00:00+00:00,WTR1,Wave Pool,3613,3521,6000,9,1,8,1
Aquarabia,2025-09-28 00:00:00+00:00,WTR2,Lazy River,3112,3024,5000,6,1,5,1
Aquarabia,2025-09-28 00:00:00+00:00,WTR3,Splash Zone,4337,4209,8000,6,3,3,3
Aquarabia,2025-09-28 00:00:00+00:00,SST,Sea Stallion,3784,3657,7000,7,1,6,1
Aquarabia,2025-09-28 00:00:00+00:00,RDL,Rapid Downstream Loop,3029,2848,5000,10,2,8,2
Aquarabia,2025-09-28 00:00:00+00:00,SMW,Splash Mountain Wave,2702,2523,4800,10,3,7,3
Aquarabia,2025-09-28 00:00:00+00:00,FJT,Fun Jet Tubes,2637,2497,4200,10,4,6,4
Aquarabia,2025-09-28 00:00:00+00:00,WTR4,Aqua Loop,3550,3392,5500,10,2,8,2
Six Flags,2025-09-29 00:00:00+00:00,SRT,Siroccos Tower,6720,6557,8000,6,1,5,1
Six Flags,2025-09-29 00:00:00+00:00,ELT,Electric Light Tour,2585,2516,3500,10,1,9,1
Six Flags,2025-09-29 00:00:00+00:00,MLP,Magic Lantern Parade,3255,3095,4000,10,1,9,1
Six Flags,2025-09-29 00:00:00+00:00,GDC,Grand Canyon Coaster,4219,4082,5200,9,2,7,2
Six Flags,2025-09-29 00:00:00+00:00,HRA,High Roller Adventure,4833,4711,6000,10,2,8,2
Six Flags,2025-09-29 00:00:00+00:00,SKW,Skywatch,5224,5093,6500,8,2,6,2
Six Flags,2025-09-29 00:00:00+00:00,TWE,Twilight Express,6086,5898,7800,7,1,6,1
Six Flags,2025-09-29 00:00:00+00:00,IRMT,Iron Rattler Mine Town,3398,3225,4500,7,3,4,3
Six Flags,2025-09-29 00:00:00+00:00,FLF,Falcons Flight,7378,7271,9000,7,4,3,4
Six Flags,2025-09-29 00:00:00+00:00,KCB,Kiddie Carousel Bay,2373,2209,3000,7,4,3,4
Aquarabia,2025-09-29 00:00:00+00:00,AQL,Aqua Lake Raft,2841,2752,3800,6,1,5,1
Aquarabia,2025-09-29 00:00:00+00:00,SST,Sea Stallion,4885,4749,7000,10,2,8,2
Aquarabia,2025-09-29 00:00:00+00:00,WTR1,Wave Pool,4594,4526,6000,6,3,3,3
Aquarabia,2025-09-29 00:00:00+00:00,WTR2,Lazy River,3363,3273,5000,7,3,4,3
Aquarabia,2025-09-29 00:00:00+00:00,WTR3,Splash Zone,5793,5710,8000,10,1,9,1
Aquarabia,2025-09-29 00:00:00+00:00,DRD,Dizzy Rapids Drop,2464,2334,3600,10,3,7,3
Aquarabia,2025-09-29 00:00:00+00:00,RDL,Rapid Downstream Loop,3386,3325,5000,6,4,2,4
Aquarabia,2025-09-29 00:00:00+00:00,SMW,Splash Mountain Wave,3382,3211,4800,6,4,2,4
Aquarabia,2025-09-29 00:00:00+00:00,FJT,Fun Jet Tubes,3224,3034,4200,7,3,4,3
Aquarabia,2025-09-29 00:00:00+00:00,WTR4,Aqua Loop,4067,3979,5500,6,3,3,3
Six Flags,2025-09-30 00:00:00+00:00,SRT,Siroccos Tower,4409,4299,8000,10,2,8,2
Six Flags,2025-09-30 00:00:00+00:00,ELT,Electric Light Tour,2205,2043,3500,8,2,6,2
Six Flags,2025-09-30 00:00:00+00:00,MLP,Magic Lantern Parade,2376,2258,4000,7,3,4,3
Six Flags,2025-09-30 00:00:00+00:00,GDC,Grand Canyon Coaster,2854,2777,5200,7,3,4,3
Six Flags,2025-09-30 00:00:00+00:00,HRA,High Roller Adventure,3616,3418,6000,7,1,6,1
Six Flags,2025-09-30 00:00:00+00:00,SKW,Skywatch,3596,3495,6500,8,2,6,2
Six Flags,2025-09-30 00:00:00+00:00,TWE,Twilight Express,4568,4378,7800,7,2,5,2
Six Flags,2025-09-30 00:00:00+00:00,IRMT,Iron Rattler Mine Town,2430,2247,4500,8,2,6,2
Six Flags,2025-09-30 00:00:00+00:00,FLF,Falcons Flight,4751,4670,9000,10,4,6,4
Six Flags,2025-09-30 00:00:00+00:00,KCB,Kiddie Carousel Bay,1591,1494,3000,10,3,7,3
Aquarabia,2025-09-30 00:00:00+00:00,AQL,Aqua Lake Raft,2234,2116,3800,6,3,3,3
Aquarabia,2025-09-30 00:00:00+00:00,SST,Sea Stallion,3766,3676,7000,10,1,9,1
Aquarabia,2025-09-30 00:00:00+00:00,WTR1,Wave Pool,3483,3300,6000,7,2,5,2
Aquarabia,2025-09-30 00:00:00+00:00,WTR2,Lazy River,2790,2607,5000,9,4,5,4
Aquarabia,2025-09-30 00:00:00+00:00,WTR3,Splash Zone,4807,4714,8000,9,1,8,1
Aquarabia,2025-09-30 00:00:00+00:00,DRD,Dizzy Rapids Drop,2030,1885,3600,7,4,3,4
Aquarabia,2025-09-30 00:00:00+00:00,RDL,Rapid Downstream Loop,3172,3079,5000,10,1,9,1
Aquarabia,2025-09-30 00:00:00+00:00,SMW,Splash Mountain Wave,2799,2713,4800,9,3,6,3
Aquarabia,2025-09-30 00:00:00+00:00,FJT,Fun Jet Tubes,2432,2253,4200,7,4,3,4
Aquarabia,2025-09-30 00:00:00+00:00,WTR4,Aqua Loop,3271,3136,5500,6,2,4,2
Six Flags,2025-10-01 00:00:00+00:00,FLF,Falcons Flight,7375,7300,9000,6,3,3,3
Six Flags,2025-10-01 00:00:00+00:00,ELT,Electric Light Tour,2748,2589,3500,10,3,7,3
Six Flags,2025-10-01 00:00:00+00:00,MLP,Magic Lantern Parade,3477,3355,4000,6,3,3,3
Six Flags,2025-10-01 00:00:00+00:00,GDC,Grand Canyon Coaster,4191,4017,5200,9,3,6,3
Six Flags,2025-10-01 00:00:00+00:00,HRA,High Roller Adventure,5293,5162,6000,7,3,4,3
Six Flags,2025-10-01 00:00:00+00:00,SKW,Skywatch,5571,5511,6500,7,3,4,3
Six Flags,2025-10-01 00:00:00+00:00,TWE,Twilight Express,5697,5613,7800,7,4,3,4
Six Flags,2025-10-01 00:00:00+00:00,IRMT,Iron Rattler Mine Town,3736,3558,4500,6,2,4,2
Six Flags,2025-10-01 00:00:00+00:00,SRT,Siroccos Tower,6913,6757,8000,6,2,4,2
Six Flags,2025-10-01 00:00:00+00:00,KCB,Kiddie Carousel Bay,2487,2429,3000,7,1,6,1
Aquarabia,2025-10-01 00:00:00+00:00,DRD,Dizzy Rapids Drop,3588,4336,3600,7,2,5,2
Aquarabia,2025-10-01 00:00:00+00:00,FJT,Fun Jet Tubes,4166,4363,4200,8,4,4,4
Aquarabia,2025-10-01 00:00:00+00:00,SMW,Splash Mountain Wave,4776,4943,4800,9,3,6,3
Aquarabia,2025-10-01 00:00:00+00:00,RDL,Rapid Downstream Loop,4956,5104,5000,9,4,5,4
Aquarabia,2025-10-01 00:00:00+00:00,WTR4,Aqua Loop,5459,6091,5500,10,2,8,2
Aquarabia,2025-10-01 00:00:00+00:00,WTR3,Splash Zone,7969,9281,8000,9,3,6,3
Aquarabia,2025-10-01 00:00:00+00:00,WTR2,Lazy River,4976,5331,5000,8,1,7,1
Aquarabia,2025-10-01 00:00:00+00:00,WTR1,Wave Pool,5953,6975,6000,8,2,6,2
Aquarabia,2025-10-01 00:00:00+00:00,SST,Sea Stallion,6988,7830,7000,10,4,6,4
Aquarabia,2025-10-01 00:00:00+00:00,AQL,Aqua Lake Raft,3775,4372,3800,9,2,7,2
Six Flags,2025-10-02 00:00:00+00:00,IRMT,Iron Rattler Mine Town,4452,4442,4500,10,1,9,1
Six Flags,2025-10-02 00:00:00+00:00,TWE,Twilight Express,7766,8131,7800,9,1,8,1
Six Flags,2025-10-02 00:00:00+00:00,SKW,Skywatch,6477,6773,6500,10,4,6,4
Six Flags,2025-10-02 00:00:00+00:00,SRT,Siroccos Tower,7958,8758,8000,7,3,4,3
Six Flags,2025-10-02 00:00:00+00:00,GDC,Grand Canyon Coaster,5172,5641,5200,6,3,3,3
Six Flags,2025-10-02 00:00:00+00:00,MLP,Magic Lantern Parade,3951,4305,4000,9,3,6,3
Six Flags,2025-10-02 00:00:00+00:00,ELT,Electric Light Tour,3479,3392,3500,10,4,6,4
Six Flags,2025-10-02 00:00:00+00:00,HRA,High Roller Adventure,5932,5833,6000,6,1,5,1
Six Flags,2025-10-02 00:00:00+00:00,FLF,Falcons Flight,8790,8648,9000,10,2,8,2
Six Flags,2025-10-02 00:00:00+00:00,KCB,Kiddie Carousel Bay,2960,3018,3000,7,2,5,2
Aquarabia,2025-10-02 00:00:00+00:00,AQL,Aqua Lake Raft,3766,4248,3800,8,3,5,3
Aquarabia,2025-10-02 00:00:00+00:00,SST,Sea Stallion,6953,8006,7000,10,2,8,2
Aquarabia,2025-10-02 00:00:00+00:00,WTR1,Wave Pool,5951,6583,6000,6,3,3,3
Aquarabia,2025-10-02 00:00:00+00:00,WTR2,Lazy River,4984,5284,5000,9,4,5,4
Aquarabia,2025-10-02 00:00:00+00:00,WTR3,Splash Zone,7988,9077,8000,7,2,5,2
Aquarabia,2025-10-02 00:00:00+00:00,DRD,Dizzy Rapids Drop,3585,3587,3600,7,1,6,1
Aquarabia,2025-10-02 00:00:00+00:00,RDL,Rapid Downstream Loop,4976,5343,5000,9,3,6,3
Aquarabia,2025-10-02 00:00:00+00:00,SMW,Splash Mountain Wave,4756,4657,4800,6,1,5,1
Aquarabia,2025-10-02 00:00:00+00:00,FJT,Fun Jet Tubes,4169,4056,4200,8,1,7,1
Aquarabia,2025-10-02 00:00:00+00:00,WTR4,Aqua Loop,5488,6149,5500,10,3,7,3
Six Flags,2025-10-03 00:00:00+00:00,KCB,Kiddie Carousel Bay,2644,2541,3000,6,2,4,2
Six Flags,2025-10-03 00:00:00+00:00,ELT,Electric Light Tour,2766,2575,3500,8,2,6,2
Six Flags,2025-10-03 00:00:00+00:00,MLP,Magic Lantern Parade,2984,2927,4000,9,2,7,2
Six Flags,2025-10-03 00:00:00+00:00,GDC,Grand Canyon Coaster,4447,4363,5200,8,3,5,3
Six Flags,2025-10-03 00:00:00+00:00,HRA,High Roller Adventure,4311,4179,6000,8,3,5,3
Six Flags,2025-10-03 00:00:00+00:00,SKW,Skywatch,4971,4870,6500,9,3,6,3
Six Flags,2025-10-03 00:00:00+00:00,TWE,Twilight Express,6397,6300,7800,7,2,5,2
Six Flags,2025-10-03 00:00:00+00:00,SRT,Siroccos Tower,6485,6351,8000,6,2,4,2
Six Flags,2025-10-03 00:00:00+00:00,FLF,Falcons Flight,6425,6334,9000,8,4,4,4
Six Flags,2025-10-03 00:00:00+00:00,IRMT,Iron Rattler Mine Town,3467,3383,4500,10,4,6,4
Aquarabia,2025-10-03 00:00:00+00:00,AQL,Aqua Lake Raft,3757,3677,3800,9,1,8,1
Aquarabia,2025-10-03 00:00:00+00:00,DRD,Dizzy Rapids Drop,3572,4130,3600,8,2,6,2
Aquarabia,2025-10-03 00:00:00+00:00,WTR1,Wave Pool,5974,5916,6000,9,4,5,4
Aquarabia,2025-10-03 00:00:00+00:00,WTR2,Lazy River,4987,5381,5000,7,2,5,2
Aquarabia,2025-10-03 00:00:00+00:00,WTR3,Splash Zone,7963,9098,8000,10,4,6,4
Aquarabia,2025-10-03 00:00:00+00:00,SST,Sea Stallion,6951,6928,7000,9,2,7,2
Aquarabia,2025-10-03 00:00:00+00:00,RDL,Rapid Downstream Loop,4977,5446,5000,9,1,8,1
Aquarabia,2025-10-03 00:00:00+00:00,SMW,Splash Mountain Wave,4753,4650,4800,10,1,9,1
Aquarabia,2025-10-03 00:00:00+00:00,FJT,Fun Jet Tubes,4162,4377,4200,7,4,3,4
Aquarabia,2025-10-03 00:00:00+00:00,WTR4,Aqua Loop,5453,6032,5500,10,3,7,3
Six Flags,2025-10-04 00:00:00+00:00,SRT,Siroccos Tower,6949,6863,8000,8,3,5,3
Six Flags,2025-10-04 00:00:00+00:00,ELT,Electric Light Tour,3170,3008,3500,8,1,7,1
Six Flags,2025-10-04 00:00:00+00:00,MLP,Magic Lantern Parade,3440,3285,4000,7,4,3,4
Six Flags,2025-10-04 00:00:00+00:00,GDC,Grand Canyon Coaster,4799,4627,5200,7,3,4,3
Six Flags,2025-10-04 00:00:00+00:00,HRA,High Roller Adventure,4773,4580,6000,8,1,7,1
Six Flags,2025-10-04 00:00:00+00:00,SKW,Skywatch,5069,4956,6500,8,1,7,1
Six Flags,2025-10-04 00:00:00+00:00,TWE,Twilight Express,5909,5817,7800,10,2,8,2
Six Flags,2025-10-04 00:00:00+00:00,IRMT,Iron Rattler Mine Town,4004,3869,4500,6,1,5,1
Six Flags,2025-10-04 00:00:00+00:00,FLF,Falcons Flight,7296,7171,9000,10,1,9,1
Six Flags,2025-10-04 00:00:00+00:00,KCB,Kiddie Carousel Bay,2422,2355,3000,8,1,7,1
Aquarabia,2025-10-04 00:00:00+00:00,AQL,Aqua Lake Raft,3040,2951,3800,6,1,5,1
Aquarabia,2025-10-04 00:00:00+00:00,SST,Sea Stallion,6008,5889,7000,7,4,3,4
Aquarabia,2025-10-04 00:00:00+00:00,WTR1,Wave Pool,5232,5117,6000,8,1,7,1
Aquarabia,2025-10-04 00:00:00+00:00,WTR2,Lazy River,4365,4233,5000,9,2,7,2
Aquarabia,2025-10-04 00:00:00+00:00,WTR3,Splash Zone,7119,6978,8000,8,3,5,3
Aquarabia,2025-10-04 00:00:00+00:00,DRD,Dizzy Rapids Drop,3242,3148,3600,7,3,4,3
Aquarabia,2025-10-04 00:00:00+00:00,RDL,Rapid Downstream Loop,4243,4145,5000,10,1,9,1
Aquarabia,2025-10-04 00:00:00+00:00,SMW,Splash Mountain Wave,3940,3767,4800,7,2,5,2
Aquarabia,2025-10-04 00:00:00+00:00,FJT,Fun Jet Tubes,3415,3312,4200,10,2,8,2
Aquarabia,2025-10-04 00:00:00+00:00,WTR4,Aqua Loop,4296,4138,5500,8,2,6,2
Six Flags,2025-10-05 00:00:00+00:00,SRT,Siroccos Tower,6674,6511,8000,7,1,6,1
Six Flags,2025-10-05 00:00:00+00:00,ELT,Electric Light Tour,2842,2670,3500,6,2,4,2
Six Flags,2025-10-05 00:00:00+00:00,MLP,Magic Lantern Parade,3309,3248,4000,6,4,2,4
Six Flags,2025-10-05 00:00:00+00:00,GDC,Grand Canyon Coaster,4486,4309,5200,10,4,6,4
Six Flags,2025-10-05 00:00:00+00:00,HRA,High Roller Adventure,4998,4819,6000,6,3,3,3
Six Flags,2025-10-05 00:00:00+00:00,SKW,Skywatch,5560,5391,6500,9,4,5,4
Six Flags,2025-10-05 00:00:00+00:00,TWE,Twilight Express,5763,5577,7800,10,1,9,1
Six Flags,2025-10-05 00:00:00+00:00,IRMT,Iron Rattler Mine Town,3661,3513,4500,6,1,5,1
Six Flags,2025-10-05 00:00:00+00:00,FLF,Falcons Flight,6667,6571,9000,9,4,5,4
Six Flags,2025-10-05 00:00:00+00:00,KCB,Kiddie Carousel Bay,2338,2276,3000,10,4,6,4
Aquarabia,2025-10-05 00:00:00+00:00,AQL,Aqua Lake Raft,3591,3457,3800,10,2,8,2
Aquarabia,2025-10-05 00:00:00+00:00,DRD,Dizzy Rapids Drop,3559,3635,3600,6,4,2,4
Aquarabia,2025-10-05 00:00:00+00:00,SST,Sea Stallion,6518,6461,7000,6,3,3,3
Aquarabia,2025-10-05 00:00:00+00:00,WTR1,Wave Pool,5908,5784,6000,8,3,5,3
Aquarabia,2025-10-05 00:00:00+00:00,WTR3,Splash Zone,7975,8090,8000,10,3,7,3
Aquarabia,2025-10-05 00:00:00+00:00,WTR2,Lazy River,4849,4700,5000,10,1,9,1
Aquarabia,2025-10-05 00:00:00+00:00,RDL,Rapid Downstream Loop,4955,4989,5000,7,4,3,4
Aquarabia,2025-10-05 00:00:00+00:00,SMW,Splash Mountain Wave,4754,4918,4800,9,3,6,3
Aquarabia,2025-10-05 00:00:00+00:00,WTR4,Aqua Loop,5484,5536,5500,7,3,4,3
Aquarabia,2025-10-05 00:00:00+00:00,FJT,Fun Jet Tubes,4172,4163,4200,8,2,6,2
Six Flags,2025-10-06 00:00:00+00:00,IRMT,Iron Rattler Mine Town,3606,3439,4500,8,4,4,4
Six Flags,2025-10-06 00:00:00+00:00,KCB,Kiddie Carousel Bay,2322,2152,3000,6,1,5,1
Six Flags,2025-10-06 00:00:00+00:00,ELT,Electric Light Tour,2724,2664,3500,6,4,2,4
Six Flags,2025-10-06 00:00:00+00:00,MLP,Magic Lantern Parade,3164,2968,4000,9,1,8,1
Six Flags,2025-10-06 00:00:00+00:00,GDC,Grand Canyon Coaster,4136,4050,5200,7,2,5,2
Six Flags,2025-10-06 00:00:00+00:00,HRA,High Roller Adventure,5008,4835,6000,7,2,5,2
Six Flags,2025-10-06 00:00:00+00:00,SKW,Skywatch,5173,5112,6500,9,2,7,2
Six Flags,2025-10-06 00:00:00+00:00,TWE,Twilight Express,6279,6088,7800,10,3,7,3
Six Flags,2025-10-06 00:00:00+00:00,SRT,Siroccos Tower,6195,6077,8000,9,4,5,4
Six Flags,2025-10-06 00:00:00+00:00,FLF,Falcons Flight,6635,6516,9000,7,2,5,2
Aquarabia,2025-10-06 00:00:00+00:00,DRD,Dizzy Rapids Drop,2495,2388,3600,10,2,8,2
Aquarabia,2025-10-06 00:00:00+00:00,FJT,Fun Jet Tubes,2795,2638,4200,6,2,4,2
Aquarabia,2025-10-06 00:00:00+00:00,SMW,Splash Mountain Wave,3108,2937,4800,10,1,9,1
Aquarabia,2025-10-06 00:00:00+00:00,RDL,Rapid Downstream Loop,3221,3075,5000,8,4,4,4
Aquarabia,2025-10-06 00:00:00+00:00,WTR4,Aqua Loop,3311,3202,5500,7,1,6,1
Aquarabia,2025-10-06 00:00:00+00:00,WTR3,Splash Zone,5146,4974,8000,6,3,3,3
